#time,accel_x,accel_y,accel_z
4893.355978,-1406.391290,4903.011187,7105.977043
4893.356292,-2146.597232,4826.401637,8068.244768
4893.356606,-1998.556043,3447.429741,8068.244768
4893.356920,-2590.720797,2911.162892,7994.224174
4893.357235,-2516.700203,2681.334243,8438.347739
4893.357549,-2220.617826,2451.505594,8512.368333
4893.357863,-1776.494261,2451.505594,8512.368333
4893.358177,-1628.453072,2068.457845,8364.327145
4893.358491,-962.267725,2528.115143,8734.430116
4893.358806,-444.123565,2757.943793,9474.636058
4893.359120,0.000000,2451.505594,9844.739029
4893.359434,666.185348,2681.334243,9696.697840
4893.359748,1258.350101,2528.115143,10732.986159
4893.360062,1480.411884,2145.067394,11399.171507
4893.360377,444.123565,2451.505594,10732.986159
4893.360691,1110.308913,2068.457845,11547.212695
4893.361005,814.226536,2221.676944,11251.130318
4893.361319,148.041188,1608.800546,11621.233289
4893.361633,-518.144159,1685.410096,11103.089130
4893.361948,-1110.308913,1608.800546,10584.944971
4893.362262,-1702.473667,1608.800546,10510.924376
4893.362576,-1924.535449,1378.971896,10362.883188
4893.362890,-1850.514855,1302.362347,9400.615463
4893.363204,-1998.556043,995.924147,8956.491898
4893.363519,-2294.638420,1455.581446,8586.388927
4893.363833,-2516.700203,1991.848295,8142.265362
4893.364147,-2442.679609,2145.067394,8068.244768
4893.364461,-2368.659014,2451.505594,7476.080014
4893.364776,-2368.659014,2604.724693,7328.038826
4893.365090,-2590.720797,2987.772442,7550.100608
4893.365404,-2368.659014,3140.991542,7624.121203
4893.365718,-2368.659014,2681.334243,8216.285956
4893.366032,-2516.700203,2451.505594,8808.450710
4893.366347,-2368.659014,2528.115143,9474.636058
4893.366661,-2664.741391,2298.286494,9548.656652
4893.366975,-2590.720797,2451.505594,9770.718434
4893.367289,-2590.720797,2987.772442,10066.800811
4893.367603,-3034.844362,2298.286494,10510.924376
4893.367918,-3330.926739,2681.334243,10584.944971
4893.368232,-3849.070898,2987.772442,10584.944971
4893.368546,-3923.091493,3294.210641,10881.027347
4893.368860,-4219.173869,3600.648841,10436.903782
4893.369174,-4145.153275,3677.258390,10362.883188
4893.369489,-4293.194464,3753.867940,9992.780217
4893.369803,-4293.194464,4060.306139,9548.656652
4893.370117,-4589.276840,4290.134789,9104.533087
4893.370431,-4737.318029,4290.134789,8808.450710
4893.370745,-3404.947333,4443.353888,8216.285956
4893.371060,-2664.741391,4979.620737,8068.244768
4893.371374,-2368.659014,5056.230287,7772.162391
4893.371688,-1554.432478,4903.011187,7402.059420
4893.372002,-666.185348,4903.011187,7179.997637
4893.372316,518.144159,4673.182538,7031.956449
4893.372631,1184.329507,4826.401637,5995.668130
4893.372945,2368.659014,4519.963438,6735.874072
4893.373259,2812.782580,3677.258390,7031.956449
4893.373573,2812.782580,3447.429741,7772.162391
4893.373887,3256.906145,2681.334243,8660.409521
4893.374202,3330.926739,2298.286494,9178.553681
4893.374516,3034.844362,1378.971896,9844.739029
4893.374830,3330.926739,689.485948,10436.903782
4893.375144,2960.823768,995.924147,11177.109724
4893.375459,2368.659014,306.438199,11473.192101
4893.375773,2442.679609,459.657299,11547.212695
4893.376087,2368.659014,0.000000,11473.192101
4893.376401,2368.659014,153.219100,11029.068536
4893.376715,2220.617826,0.000000,10584.944971
4893.377030,1924.535449,-842.705048,10214.842000
4893.377344,1628.453072,-689.485948,10140.821405
4893.377658,1924.535449,-1302.362347,10658.965565
4893.377972,1850.514855,-2221.676944,10288.862594
4893.378286,1184.329507,-3064.381992,10288.862594
4893.378601,1036.288319,-3524.039291,10362.883188
4893.378915,814.226536,-3983.696590,10140.821405
4893.379229,814.226536,-3677.258390,9918.759623
4893.379543,740.205942,-3677.258390,9474.636058
4893.379857,1036.288319,-2911.162892,9326.594869
