#time,accel_x,accel_y,accel_z
21054.974782,592.164754,-306.438199,9252.574275
21054.975105,148.041188,-76.609550,9252.574275
21054.975428,296.082377,-306.438199,9400.615463
21054.975752,296.082377,-383.047749,9696.697840
21054.976075,148.041188,-919.314598,9252.574275
21054.976399,296.082377,-766.095498,9474.636058
21054.976722,-666.185348,-995.924147,8512.368333
21054.977046,-592.164754,-612.876398,8956.491898
21054.977369,222.061783,-995.924147,8808.450710
21054.977692,0.000000,-536.266849,8956.491898
21054.978016,0.000000,-383.047749,9030.512492
21054.978339,0.000000,-383.047749,9326.594869
21054.978663,74.020594,-383.047749,9030.512492
21054.978986,-370.102971,-229.828649,9030.512492
21054.979310,-592.164754,-612.876398,9326.594869
21054.979633,-740.205942,-689.485948,9252.574275
21054.979957,-888.247130,-536.266849,9770.718434
21054.980280,-1258.350101,-536.266849,9622.677246
21054.980603,-1184.329507,-612.876398,9548.656652
21054.980927,-1480.411884,-383.047749,9474.636058
21054.981250,-666.185348,-229.828649,9474.636058
21054.981574,-444.123565,76.609550,9400.615463
21054.981897,-296.082377,383.047749,9326.594869
21054.982221,0.000000,306.438199,9326.594869
21054.982544,296.082377,689.485948,9400.615463
21054.982867,0.000000,536.266849,9030.512492
21054.983191,0.000000,459.657299,9548.656652
21054.983514,0.000000,612.876398,9104.533087
21054.983838,-148.041188,383.047749,9178.553681
21054.984161,-1406.391290,459.657299,9326.594869
21054.984485,-1850.514855,766.095498,8808.450710
21054.984808,-1998.556043,76.609550,8808.450710
21054.985131,-2294.638420,459.657299,9548.656652
21054.985455,-2442.679609,766.095498,9474.636058
21054.985778,-2960.823768,995.924147,9474.636058
21054.986102,-2442.679609,612.876398,9770.718434
21054.986425,-2294.638420,1302.362347,9696.697840
21054.986749,-2516.700203,1838.629195,9400.615463
21054.987072,-3627.009116,2068.457845,9252.574275
21054.987395,-3256.906145,1838.629195,9400.615463
21054.987719,-3256.906145,1991.848295,9252.574275
21054.988042,-3701.029710,2145.067394,9252.574275
21054.988366,-4367.215058,2374.896044,8438.347739
21054.988689,-4219.173869,1378.971896,8586.388927
21054.989013,-3997.112087,2068.457845,8512.368333
21054.989336,-3256.906145,2145.067394,8734.430116
