#time,accel_x,accel_y,accel_z
4722.107561,0.000000,-229.828649,8808.450710
4722.107876,0.000000,76.609550,9326.594869
4722.108191,74.020594,536.266849,9326.594869
4722.108505,148.041188,995.924147,9400.615463
4722.108820,222.061783,842.705048,9474.636058
4722.109134,74.020594,689.485948,9474.636058
4722.109449,0.000000,995.924147,9252.574275
4722.109763,444.123565,842.705048,9326.594869
4722.110078,0.000000,1149.143247,9326.594869
4722.110392,-148.041188,689.485948,9030.512492
4722.110707,74.020594,766.095498,9326.594869
4722.111022,148.041188,995.924147,9474.636058
4722.111336,74.020594,995.924147,9326.594869
4722.111651,370.102971,842.705048,9326.594869
4722.111965,74.020594,612.876398,9474.636058
4722.112280,666.185348,1225.752797,9252.574275
4722.112594,74.020594,1225.752797,9252.574275
4722.112909,222.061783,842.705048,9474.636058
4722.113223,296.082377,995.924147,9326.594869
4722.113538,370.102971,995.924147,9474.636058
4722.113852,370.102971,995.924147,9252.574275
4722.114167,222.061783,919.314598,9252.574275
4722.114482,370.102971,1225.752797,9474.636058
4722.114796,444.123565,1455.581446,9104.533087
4722.115111,814.226536,1149.143247,9252.574275
4722.115425,814.226536,1225.752797,9400.615463
4722.115740,666.185348,1378.971896,9400.615463
4722.116054,1036.288319,1532.190996,9474.636058
4722.116369,1110.308913,1378.971896,9918.759623
4722.116683,962.267725,2068.457845,9400.615463
4722.116998,1258.350101,1838.629195,9104.533087
4722.117313,1332.370696,1455.581446,9252.574275
4722.117627,1628.453072,1608.800546,9474.636058
4722.117942,1480.411884,1915.238745,9400.615463
4722.118256,1776.494261,2221.676944,9622.677246
4722.118571,2220.617826,2298.286494,9696.697840
4722.118885,2220.617826,2451.505594,9548.656652
4722.119200,2294.638420,2451.505594,9474.636058
4722.119514,2886.803174,2834.553343,9622.677246
4722.119829,2664.741391,3064.381992,9252.574275
4722.120143,2738.761985,2987.772442,9548.656652
4722.120458,3034.844362,3294.210641,9400.615463
4722.120773,3034.844362,3677.258390,9474.636058
4722.121087,3404.947333,3677.258390,9178.553681
4722.121402,3478.967927,4136.915689,8808.450710
4722.121716,3627.009116,4596.572988,8956.491898
4722.122031,3775.050304,4519.963438,8882.471304
4722.122345,3627.009116,4366.744339,9030.512492
4722.122660,3478.967927,4519.963438,8808.450710
4722.122974,3330.926739,4749.792088,8734.430116
4722.123289,2886.803174,4443.353888,8660.409521
4722.123604,3182.885551,4826.401637,8734.430116
4722.123918,2516.700203,4443.353888,8586.388927
4722.124233,2516.700203,4366.744339,8956.491898
4722.124547,1998.556043,3830.477490,8734.430116
4722.124862,1184.329507,3677.258390,8882.471304
4722.125176,814.226536,3370.820191,8734.430116
4722.125491,518.144159,2987.772442,8808.450710
4722.125805,148.041188,2757.943793,9104.533087
4722.126120,74.020594,2221.676944,8882.471304
4722.126435,0.000000,2451.505594,8586.388927
4722.126749,-444.123565,2298.286494,8882.471304
4722.127064,0.000000,1838.629195,9252.574275
4722.127378,0.000000,1838.629195,9400.615463
4722.127693,518.144159,1762.019645,10140.821405
4722.128007,740.205942,1608.800546,10510.924376
4722.128322,1036.288319,1378.971896,10658.965565
4722.128636,1110.308913,919.314598,10510.924376
4722.128951,1702.473667,1455.581446,10807.006753
4722.129265,1628.453072,1455.581446,10436.903782
4722.129580,2368.659014,1532.190996,10658.965565
4722.129895,2738.761985,1762.019645,10214.842000
4722.130209,3330.926739,2068.457845,9918.759623
4722.130524,3552.988522,2145.067394,9252.574275
4722.130838,3775.050304,2528.115143,9104.533087
4722.131153,3701.029710,3370.820191,8290.306550
4722.131467,3923.091493,3217.601092,8068.244768
4722.131782,3552.988522,3600.648841,8068.244768
4722.132096,3034.844362,2834.553343,7772.162391
4722.132411,2664.741391,2681.334243,7772.162391
4722.132726,2664.741391,2757.943793,8438.347739
4722.133040,2590.720797,2834.553343,8586.388927
4722.133355,2442.679609,2604.724693,9030.512492
4722.133669,2886.803174,2451.505594,9400.615463
4722.133984,2664.741391,2528.115143,9548.656652
4722.134298,2442.679609,2604.724693,10214.842000
4722.134613,2294.638420,2145.067394,9992.780217
4722.134927,2294.638420,2451.505594,10807.006753
4722.135242,1998.556043,2451.505594,11029.068536
4722.135556,2368.659014,2451.505594,10214.842000
4722.135871,2516.700203,2298.286494,8956.491898
4722.136186,2812.782580,2987.772442,8438.347739
4722.136500,4219.173869,4060.306139,8290.306550
4722.136815,4219.173869,5132.839837,8142.265362
4722.137129,4515.256246,5515.887586,8216.285956
4722.137444,4515.256246,5515.887586,8068.244768
4722.137758,3404.947333,5056.230287,8068.244768
4722.138073,1850.514855,4290.134789,8586.388927
4722.138387,1110.308913,3447.429741,9548.656652
4722.138702,-296.082377,2451.505594,10436.903782
4722.139017,-1850.514855,383.047749,10584.944971
4722.139331,-2442.679609,-383.047749,10881.027347
4722.139646,-2960.823768,-306.438199,10881.027347
4722.139960,-1998.556043,0.000000,10881.027347
4722.140275,-666.185348,1762.019645,11843.295072
4722.140589,1628.453072,3064.381992,11251.130318
4722.140904,3701.029710,3294.210641,9696.697840
4722.141218,5625.565159,5209.449386,8364.327145
4722.141533,5551.544565,6588.421283,8068.244768
4722.141847,5625.565159,8197.221829,8142.265362
4722.142162,5551.544565,7354.516781,7550.100608
4722.142477,4589.276840,5822.325785,7254.018232
4722.142791,3330.926739,4519.963438,6883.915261
4722.143106,1776.494261,3370.820191,7179.997637
4722.143420,666.185348,3524.039291,8734.430116
4722.143735,-518.144159,2451.505594,8660.409521
4722.144049,-370.102971,1072.533697,9474.636058
4722.144364,-592.164754,76.609550,9548.656652
4722.144678,-962.267725,229.828649,10066.800811
4722.144993,-1110.308913,1072.533697,9770.718434
4722.145308,-370.102971,995.924147,9178.553681
4722.145622,962.267725,2145.067394,10140.821405
4722.145937,2146.597232,2681.334243,11177.109724
4722.146251,3552.988522,2834.553343,11177.109724
4722.146566,4589.276840,3447.429741,10732.986159
4722.146880,4367.215058,3447.429741,10584.944971
4722.147195,3552.988522,2911.162892,9548.656652
4722.147509,3997.112087,1991.848295,8290.306550
4722.147824,4441.235652,2834.553343,8364.327145
4722.148139,4737.318029,3907.087040,9326.594869
4722.148453,4219.173869,4213.525239,10066.800811
4722.148768,4071.132681,3524.039291,8512.368333
4722.149082,4515.256246,2987.772442,7698.141797
4722.149397,4071.132681,2987.772442,8586.388927
4722.149711,3034.844362,2681.334243,9178.553681
4722.150026,2516.700203,2757.943793,7698.141797
4722.150340,3108.864956,1685.410096,7698.141797
4722.150655,2442.679609,2911.162892,9326.594869
4722.150969,2072.576638,2374.896044,10584.944971
4722.151284,1924.535449,1991.848295,9844.739029
4722.151599,1332.370696,1532.190996,10510.924376
4722.151913,962.267725,842.705048,10955.047942
4722.152228,1258.350101,1225.752797,9918.759623
4722.152542,1702.473667,2145.067394,9326.594869
4722.152857,2516.700203,3677.258390,9030.512492
4722.153171,3627.009116,5669.106685,9030.512492
4722.153486,3997.112087,6052.154434,8734.430116
4722.153800,4885.359217,6205.373534,7698.141797
4722.154115,5773.606348,6818.249932,7920.203579
4722.154430,5699.585753,6971.469032,8068.244768
4722.154744,5033.400406,5975.544884,6513.812290
4722.155059,3923.091493,5286.058936,7476.080014
4722.155373,1406.391290,4519.963438,9622.677246
4722.155688,-1776.494261,2987.772442,10881.027347
4722.156002,-3478.967927,0.000000,10362.883188
4722.156317,-4293.194464,-2221.676944,10658.965565
4722.156631,-5107.421000,-2298.286494,12805.562797
4722.156946,-4219.173869,-1455.581446,12805.562797
4722.157260,-2368.659014,-383.047749,11769.274478
4722.157575,148.041188,689.485948,9474.636058
4722.157890,2960.823768,3370.820191,8068.244768
4722.158204,5773.606348,7814.174080,8290.306550
4722.158519,8142.265362,9806.022374,7994.224174
4722.158833,9474.636058,10189.070123,6735.874072
4722.159148,8882.471304,8580.269578,7105.977043
4722.159462,6809.894666,7201.297681,6513.812290
4722.159777,3552.988522,5592.497135,5995.668130
4722.160091,-296.082377,2911.162892,7994.224174
4722.160406,-2812.782580,383.047749,8956.491898
4722.160721,-4441.235652,-919.314598,10732.986159
4722.161035,-4959.379811,-3753.867940,11473.192101
4722.161350,-4959.379811,-4366.744339,10807.006753
4722.161664,-3775.050304,-2451.505594,10807.006753
4722.161978,-1258.350101,-1149.143247,11695.253884
4722.162293,1776.494261,1838.629195,12213.398043
4722.162607,4663.297435,1991.848295,11103.089130
4722.162922,6883.915261,2451.505594,8808.450710
4722.163236,6957.935855,4290.134789,7476.080014
4722.163551,6365.771101,6358.592633,8364.327145
4722.163865,6883.915261,7431.126331,8290.306550
4722.164180,7624.121203,6281.983084,8660.409521
4722.164494,7402.059420,4443.353888,9696.697840
4722.164808,6439.791695,3600.648841,9178.553681
4722.165123,3923.091493,3370.820191,7846.182985
4722.165437,2072.576638,2374.896044,8290.306550
4722.165752,370.102971,2145.067394,9622.677246
4722.166066,-370.102971,306.438199,10362.883188
4722.166381,-296.082377,-766.095498,9622.677246
4722.166695,-1406.391290,0.000000,10214.842000
4722.167009,-1924.535449,0.000000,10658.965565
