#time,accel_x,accel_y,accel_z
21065.090460,-518.144159,-612.876398,9252.574275
21065.090783,0.000000,-1149.143247,8956.491898
21065.091107,-370.102971,-229.828649,9252.574275
21065.091431,-592.164754,-612.876398,9104.533087
21065.091754,-296.082377,-689.485948,9326.594869
21065.092078,-370.102971,-689.485948,9474.636058
21065.092401,-296.082377,-459.657299,9696.697840
21065.092725,-740.205942,-383.047749,9400.615463
21065.093048,-518.144159,-766.095498,9400.615463
21065.093372,-518.144159,-536.266849,9104.533087
21065.093696,-592.164754,0.000000,8808.450710
21065.094019,296.082377,153.219100,9104.533087
21065.094343,0.000000,0.000000,8660.409521
21065.094666,296.082377,76.609550,9030.512492
21065.094990,740.205942,153.219100,9030.512492
21065.095313,296.082377,76.609550,8660.409521
21065.095637,-370.102971,153.219100,8660.409521
21065.095961,-222.061783,-383.047749,8808.450710
21065.096284,0.000000,-995.924147,8512.368333
21065.096608,-1554.432478,-536.266849,8660.409521
21065.096931,-1628.453072,-1072.533697,8956.491898
21065.097255,-1332.370696,-1378.971896,9326.594869
21065.097578,-888.247130,-995.924147,9252.574275
21065.097902,-1110.308913,-689.485948,9326.594869
21065.098225,-1110.308913,-612.876398,9474.636058
21065.098549,-518.144159,-306.438199,9474.636058
21065.098873,-296.082377,0.000000,9548.656652
21065.099196,370.102971,0.000000,9696.697840
21065.099520,0.000000,0.000000,9474.636058
21065.099843,0.000000,0.000000,9474.636058
21065.100167,148.041188,0.000000,9474.636058
21065.100490,-444.123565,0.000000,9326.594869
21065.100814,-592.164754,306.438199,9474.636058
21065.101138,-370.102971,0.000000,9252.574275
21065.101461,-1184.329507,-153.219100,8808.450710
21065.101785,-888.247130,-153.219100,9030.512492
21065.102108,-962.267725,459.657299,9178.553681
21065.102432,-1184.329507,612.876398,8808.450710
21065.102755,-888.247130,1225.752797,9326.594869
21065.103079,-962.267725,689.485948,9400.615463
21065.103403,-1924.535449,1149.143247,9178.553681
21065.103726,-2294.638420,306.438199,9474.636058
21065.104050,-2664.741391,995.924147,9030.512492
21065.104373,-2664.741391,612.876398,9326.594869
21065.104697,-3108.864956,612.876398,9474.636058
21065.105020,-3997.112087,842.705048,9474.636058
21065.105344,-3627.009116,1072.533697,8956.491898
21065.105668,-2812.782580,1455.581446,9030.512492
21065.105991,-3182.885551,1762.019645,9326.594869
21065.106315,-3552.988522,2451.505594,8882.471304
21065.106638,-2960.823768,2298.286494,9252.574275
21065.106962,-2368.659014,2298.286494,9400.615463
21065.107285,-2590.720797,2681.334243,8956.491898
21065.107609,-2812.782580,2834.553343,9178.553681
21065.107933,-2368.659014,2221.676944,8660.409521
21065.108256,-2738.761985,2834.553343,8586.388927
21065.108580,-2072.576638,2528.115143,8512.368333
21065.108903,-2368.659014,2451.505594,8512.368333
21065.109227,-2590.720797,2451.505594,8142.265362
21065.109550,-1998.556043,2451.505594,8068.244768
21065.109874,-1628.453072,2451.505594,8290.306550
21065.110197,-1332.370696,2298.286494,8734.430116
21065.110521,-1480.411884,2681.334243,8586.388927
21065.110845,-592.164754,2221.676944,8660.409521
21065.111168,-740.205942,1991.848295,8882.471304
21065.111492,-1258.350101,1915.238745,9622.677246
21065.111815,-1554.432478,1455.581446,9696.697840
21065.112139,-1850.514855,1149.143247,10362.883188
21065.112462,-2368.659014,1532.190996,10510.924376
21065.112786,-2886.803174,919.314598,11547.212695
21065.113110,-3701.029710,1302.362347,11473.192101
21065.113433,-3627.009116,1455.581446,10881.027347
21065.113757,-3775.050304,1532.190996,11029.068536
21065.114080,-4219.173869,2604.724693,10807.006753
21065.114404,-4515.256246,2528.115143,10288.862594
21065.114727,-3923.091493,2528.115143,9474.636058
21065.115051,-3330.926739,3064.381992,9548.656652
21065.115375,-3775.050304,4060.306139,8808.450710
21065.115698,-3997.112087,3140.991542,7624.121203
21065.116022,-3404.947333,2604.724693,7179.997637
21065.116345,-2960.823768,2451.505594,6513.812290
21065.116669,-2442.679609,2068.457845,6365.771101
21065.116992,-1850.514855,1302.362347,6365.771101
21065.117316,-1924.535449,1762.019645,5773.606348
21065.117640,-1406.391290,1072.533697,6513.812290
21065.117963,-888.247130,1072.533697,7698.141797
21065.118287,-1924.535449,919.314598,8512.368333
21065.118610,-1850.514855,612.876398,9104.533087
21065.118934,-1258.350101,612.876398,9844.739029
21065.119257,-888.247130,1378.971896,10362.883188
21065.119581,-518.144159,1685.410096,10658.965565
21065.119905,370.102971,1608.800546,10658.965565
21065.120228,740.205942,1149.143247,9918.759623
21065.120552,962.267725,1532.190996,10214.842000
21065.120875,1110.308913,842.705048,9696.697840
21065.121199,1036.288319,-612.876398,8660.409521
21065.121522,740.205942,-1532.190996,8808.450710
21065.121846,0.000000,-2221.676944,10066.800811
21065.122169,-1554.432478,-2911.162892,10732.986159
21065.122493,-3108.864956,-3524.039291,12213.398043
21065.122817,-3404.947333,-3677.258390,13841.851115
21065.123140,-4145.153275,-3217.601092,14285.974681
21065.123464,-4959.379811,-1991.848295,14730.098246
21065.123787,-5699.585753,-383.047749,14285.974681
21065.124111,-5551.544565,1991.848295,12731.542202
21065.124434,-3849.070898,4290.134789,10658.965565
21065.124758,-2664.741391,5669.106685,7772.162391
21065.125082,-2146.597232,6894.859482,5403.503377
21065.125405,-1628.453072,6971.469032,3552.988522
21065.125729,-1850.514855,6588.421283,2516.700203
21065.126052,-2590.720797,5592.497135,2368.659014
21065.126376,-3330.926739,3294.210641,3256.906145
