#time,accel_x,accel_y,accel_z
1237.593411,0.000000,536.266849,9844.739029
1237.593738,296.082377,1838.629195,8956.491898
1237.594064,1406.391290,1378.971896,9252.574275
1237.594390,1554.432478,306.438199,9992.780217
1237.594716,370.102971,1225.752797,9104.533087
1237.595042,-592.164754,1532.190996,8364.327145
1237.595368,296.082377,383.047749,9400.615463
1237.595694,74.020594,-766.095498,9178.553681
1237.596020,-1332.370696,0.000000,8808.450710
1237.596346,-1184.329507,689.485948,9178.553681
1237.596672,-666.185348,383.047749,8882.471304
1237.596998,0.000000,-536.266849,9104.533087
1237.597324,-592.164754,153.219100,9474.636058
1237.597650,-1110.308913,1149.143247,8734.430116
1237.597976,0.000000,1455.581446,8660.409521
1237.598302,1036.288319,383.047749,9474.636058
1237.598628,370.102971,306.438199,9474.636058
1237.598954,-962.267725,1455.581446,8882.471304
1237.599280,518.144159,919.314598,8956.491898
1237.599606,888.247130,459.657299,9474.636058
1237.599933,-592.164754,306.438199,9474.636058
1237.600259,-370.102971,689.485948,8882.471304
1237.600585,518.144159,1225.752797,9252.574275
1237.600911,592.164754,689.485948,9326.594869
1237.601237,518.144159,459.657299,9548.656652
1237.601563,814.226536,995.924147,9252.574275
1237.601889,814.226536,2145.067394,8734.430116
1237.602215,1554.432478,1915.238745,9252.574275
1237.602541,1776.494261,995.924147,9844.739029
1237.602867,222.061783,1455.581446,9178.553681
1237.603193,296.082377,1838.629195,9030.512492
1237.603519,1628.453072,1455.581446,9770.718434
1237.603845,1184.329507,995.924147,9844.739029
1237.604171,296.082377,1225.752797,9326.594869
1237.604497,1110.308913,1532.190996,9474.636058
1237.604823,2072.576638,1838.629195,9770.718434
1237.605149,2368.659014,1762.019645,9770.718434
1237.605475,2442.679609,2221.676944,9844.739029
1237.605801,2664.741391,3217.601092,9400.615463
1237.606128,3775.050304,3217.601092,9030.512492
1237.606454,4737.318029,2604.724693,10214.842000
1237.606780,3552.988522,2757.943793,9474.636058
1237.607106,2516.700203,3524.039291,8438.347739
1237.607432,3849.070898,2911.162892,8808.450710
1237.607758,4071.132681,2834.553343,9474.636058
1237.608084,2072.576638,3524.039291,8512.368333
1237.608410,1554.432478,3753.867940,7772.162391
1237.608736,2368.659014,2681.334243,8290.306550
1237.609062,1850.514855,2911.162892,8216.285956
1237.609388,1924.535449,3370.820191,8660.409521
1237.609714,1110.308913,4136.915689,8216.285956
1237.610040,1406.391290,4290.134789,7920.203579
1237.610366,2442.679609,3294.210641,8808.450710
1237.610692,2368.659014,3064.381992,9104.533087
1237.611018,962.267725,4519.963438,8882.471304
1237.611344,1332.370696,4213.525239,8512.368333
1237.611670,2516.700203,2757.943793,9474.636058
1237.611996,2072.576638,2604.724693,10066.800811
