#time,accel_x,accel_y,accel_z
5241.529582,444.123565,1072.533697,9918.759623
5241.529904,1628.453072,2374.896044,9030.512492
5241.530227,2294.638420,3524.039291,8142.265362
5241.530549,2294.638420,3830.477490,9030.512492
5241.530872,2516.700203,4826.401637,9252.574275
5241.531194,2886.803174,4519.963438,9252.574275
5241.531517,1702.473667,4903.011187,9326.594869
5241.531839,-592.164754,3600.648841,10362.883188
5241.532162,0.000000,2757.943793,9252.574275
5241.532484,666.185348,2374.896044,9178.553681
5241.532807,296.082377,2987.772442,7624.121203
5241.533129,-444.123565,1685.410096,8290.306550
5241.533452,-888.247130,842.705048,7624.121203
5241.533774,-1110.308913,1225.752797,7402.059420
5241.534097,0.000000,919.314598,7105.977043
5241.534419,-814.226536,1302.362347,7402.059420
5241.534742,-1184.329507,1532.190996,8438.347739
5241.535064,-370.102971,1762.019645,9844.739029
5241.535387,962.267725,2068.457845,10362.883188
5241.535710,666.185348,2374.896044,10288.862594
5241.536032,518.144159,1838.629195,11621.233289
5241.536355,1258.350101,1685.410096,12065.356855
5241.536677,3256.906145,2451.505594,11029.068536
5241.537000,4441.235652,2911.162892,9844.739029
5241.537322,4885.359217,2374.896044,10140.821405
5241.537645,5107.421000,1838.629195,10584.944971
5241.537967,5329.482782,1991.848295,10807.006753
5241.538290,7031.956449,3370.820191,10510.924376
5241.538612,6143.709319,3370.820191,10807.006753
5241.538935,5699.585753,2834.553343,11843.295072
5241.539257,5699.585753,3064.381992,12139.377449
5241.539580,6143.709319,4060.306139,10732.986159
5241.539902,5033.400406,4673.182538,9770.718434
5241.540225,3552.988522,4366.744339,9548.656652
5241.540547,3404.947333,3983.696590,9252.574275
5241.540870,3701.029710,4673.182538,7476.080014
5241.541192,2960.823768,4826.401637,6143.709319
5241.541515,1924.535449,4290.134789,6217.729913
5241.541837,1258.350101,3753.867940,7031.956449
5241.542160,1628.453072,4366.744339,6587.832884
5241.542482,1258.350101,4826.401637,5921.647536
5241.542805,1184.329507,3677.258390,7031.956449
5241.543127,888.247130,3983.696590,8882.471304
5241.543450,1258.350101,3983.696590,9770.718434
5241.543772,1332.370696,4443.353888,9696.697840
5241.544095,1110.308913,4290.134789,9474.636058
5241.544418,666.185348,3983.696590,10288.862594
5241.544740,2294.638420,4060.306139,9918.759623
5241.545063,3478.967927,4749.792088,8734.430116
5241.545385,2960.823768,5132.839837,7105.977043
5241.545708,3034.844362,4903.011187,8290.306550
5241.546030,2738.761985,4749.792088,8512.368333
5241.546353,2738.761985,4673.182538,7920.203579
5241.546675,1258.350101,4136.915689,7698.141797
5241.546998,-962.267725,2374.896044,9474.636058
5241.547320,-2590.720797,1608.800546,10362.883188
5241.547643,-2590.720797,995.924147,10140.821405
5241.547965,-3478.967927,383.047749,10436.903782
5241.548288,-4071.132681,0.000000,10436.903782
5241.548610,-4663.297435,-459.657299,11473.192101
5241.548933,-3627.009116,-459.657299,11029.068536
5241.549255,-2442.679609,-229.828649,10214.842000
5241.549578,-3330.926739,-766.095498,9326.594869
5241.549900,-2294.638420,-1608.800546,10214.842000
5241.550223,-1554.432478,-1532.190996,10288.862594
5241.550545,-814.226536,-919.314598,9474.636058
5241.550868,370.102971,-689.485948,9326.594869
5241.551190,-592.164754,-1378.971896,10214.842000
5241.551513,222.061783,-1378.971896,9918.759623
5241.551835,2516.700203,-612.876398,9252.574275
5241.552158,3404.947333,0.000000,8660.409521
5241.552481,3256.906145,76.609550,9030.512492
5241.552803,3552.988522,-306.438199,10140.821405
5241.553126,4959.379811,536.266849,9622.677246
5241.553448,5181.441594,1072.533697,9030.512492
5241.553771,3478.967927,306.438199,9918.759623
5241.554094,1998.556043,-842.705048,11029.068536
5241.554416,1036.288319,-1608.800546,11843.295072
5241.554739,222.061783,-766.095498,9622.677246
5241.555062,-814.226536,-1762.019645,9400.615463
5241.555384,-2664.741391,-2298.286494,9474.636058
5241.555707,-2738.761985,-1915.238745,9178.553681
5241.556029,-666.185348,-1072.533697,7179.997637
5241.556352,-814.226536,306.438199,6661.853478
5241.556675,148.041188,1225.752797,6439.791695
5241.556997,1332.370696,1455.581446,8586.388927
5241.557320,3404.947333,2681.334243,8068.244768
5241.557643,3997.112087,3524.039291,8808.450710
5241.557965,2442.679609,3524.039291,10140.821405
5241.558288,1776.494261,2528.115143,13101.645173
5241.558610,518.144159,1762.019645,12583.501014
5241.558933,148.041188,842.705048,11843.295072
5241.559256,-1850.514855,612.876398,11843.295072
5241.559578,-3182.885551,153.219100,11325.150913
5241.559901,-3478.967927,229.828649,10140.821405
5241.560224,-2738.761985,842.705048,7698.141797
5241.560546,-2960.823768,1685.410096,5847.626942
5241.560869,-1850.514855,2451.505594,5921.647536
5241.561191,814.226536,3983.696590,6365.771101
5241.561514,2886.803174,5515.887586,4737.318029
5241.561837,3404.947333,6971.469032,5551.544565
5241.562159,3330.926739,6358.592633,8808.450710
5241.562482,2146.597232,5362.668486,11251.130318
5241.562805,814.226536,4366.744339,11695.253884
5241.563127,-592.164754,2681.334243,11473.192101
5241.563450,-3404.947333,-306.438199,12435.459826
5241.563772,-4885.359217,-1302.362347,12583.501014
5241.564095,-5551.544565,-1838.629195,10732.986159
5241.564418,-6439.791695,-2298.286494,7994.224174
5241.564740,-6735.874072,-2221.676944,5995.668130
5241.565063,-5847.626942,-1838.629195,4885.359217
5241.565385,-2368.659014,0.000000,3849.070898
5241.565708,1184.329507,1915.238745,2590.720797
5241.566031,2146.597232,3294.210641,3849.070898
5241.566353,3552.988522,3600.648841,7105.977043
5241.566676,3701.029710,4136.915689,10214.842000
5241.566999,3330.926739,3600.648841,11917.315666
5241.567321,2738.761985,1608.800546,13915.871710
5241.567644,296.082377,-919.314598,15396.283594
5241.567966,-1184.329507,-2834.553343,15618.345376
5241.568289,-444.123565,-3983.696590,13989.892304
5241.568612,-1184.329507,-4136.915689,12805.562797
5241.568934,-2886.803174,-4443.353888,9622.677246
5241.569257,-2368.659014,-5056.230287,8586.388927
5241.569580,1184.329507,-3447.429741,5255.462188
5241.569902,4145.153275,-459.657299,4071.132681
5241.570225,5181.441594,1455.581446,4663.297435
5241.570547,6587.832884,2068.457845,7624.121203
5241.570870,6513.812290,2681.334243,9104.533087
5241.571193,5625.565159,4136.915689,10658.965565
5241.571515,3478.967927,2451.505594,13693.809927
5241.571838,-740.205942,-229.828649,15174.221811
5241.572161,-3478.967927,-2451.505594,15470.304188
5241.572483,-4515.256246,-3600.648841,13619.789333
5241.572806,-5847.626942,-4673.182538,10955.047942
5241.573128,-8290.306550,-5209.449386,9400.615463
5241.573451,-8438.347739,-6128.763984,6735.874072
5241.573774,-6291.750507,-5209.449386,3849.070898
5241.574096,-3256.906145,-2451.505594,1110.308913
5241.574419,-962.267725,229.828649,2368.659014
5241.574742,1998.556043,2221.676944,4737.318029
5241.575064,3478.967927,3907.087040,7031.956449
5241.575387,5033.400406,5745.716235,8882.471304
5241.575709,4885.359217,5439.278036,12287.418637
5241.576032,1998.556043,3983.696590,15470.304188
5241.576355,518.144159,2374.896044,17098.757260
5241.576677,-296.082377,612.876398,15692.365970
5241.577000,-1776.494261,-459.657299,13471.748144
5241.577323,-3627.009116,-1532.190996,12213.398043
5241.577645,-4737.318029,-2834.553343,9400.615463
5241.577968,-4367.215058,-3217.601092,5699.585753
5241.578290,-2368.659014,-1225.752797,1924.535449
5241.578613,-888.247130,76.609550,1850.514855
5241.578936,1110.308913,1915.238745,3552.988522
5241.579258,2590.720797,4060.306139,5551.544565
5241.579581,2960.823768,5286.058936,7624.121203
5241.579903,3108.864956,5439.278036,11103.089130
5241.580226,888.247130,5132.839837,13989.892304
5241.580549,-1036.288319,2681.334243,15840.407159
5241.580871,-2368.659014,919.314598,15692.365970
5241.581194,-3923.091493,-612.876398,14508.036463
5241.581517,-4811.338623,-1685.410096,11843.295072
5241.581839,-5255.462188,-2987.772442,9696.697840
5241.582162,-5329.482782,-3907.087040,4737.318029
5241.582484,-3849.070898,-2834.553343,1998.556043
5241.582807,-962.267725,-1225.752797,666.185348
5241.583130,1702.473667,536.266849,1184.329507
5241.583452,4293.194464,2374.896044,3256.906145
5241.583775,5403.503377,4060.306139,6143.709319
5241.584098,6143.709319,4903.011187,10066.800811
5241.584420,5255.462188,5209.449386,13989.892304
5241.584743,3997.112087,4060.306139,16358.551318
5241.585065,2960.823768,2757.943793,18209.066173
5241.585388,2072.576638,459.657299,17616.901420
5241.585711,148.041188,-459.657299,15618.345376
5241.586033,-444.123565,-1532.190996,12139.377449
5241.586356,-2516.700203,-2681.334243,8808.450710
5241.586679,-2516.700203,-2911.162892,4515.256246
5241.587001,-1184.329507,-2757.943793,1628.453072
5241.587324,0.000000,-1302.362347,518.144159
5241.587646,2072.576638,0.000000,2072.576638
5241.587969,2146.597232,1685.410096,4145.153275
5241.588292,2368.659014,2681.334243,7328.038826
5241.588614,1998.556043,3294.210641,11029.068536
5241.588937,-148.041188,2374.896044,14582.057057
5241.589260,-1850.514855,1838.629195,16580.613101
5241.589582,-2960.823768,229.828649,17246.798449
5241.589905,-2886.803174,-995.924147,16062.468941
5241.590227,-3775.050304,-1762.019645,13397.727550
