#time,accel_x,accel_y,accel_z
87735.705274,-518.144159,1149.143247,8734.430116
87735.705604,0.000000,383.047749,9474.636058
87735.705934,0.000000,153.219100,9918.759623
87735.706263,-1036.288319,153.219100,9030.512492
87735.706593,-1184.329507,76.609550,8956.491898
87735.706922,-962.267725,153.219100,9326.594869
87735.707252,-740.205942,842.705048,8808.450710
87735.707582,-296.082377,459.657299,9252.574275
87735.707911,-370.102971,383.047749,8956.491898
87735.708241,0.000000,842.705048,8586.388927
87735.708570,444.123565,1149.143247,8882.471304
87735.708900,888.247130,612.876398,9622.677246
87735.709229,296.082377,1378.971896,8364.327145
87735.709559,444.123565,689.485948,9326.594869
87735.709889,296.082377,0.000000,9992.780217
87735.710218,-370.102971,536.266849,9252.574275
87735.710548,-592.164754,306.438199,8808.450710
87735.710877,0.000000,306.438199,9326.594869
87735.711207,296.082377,1532.190996,9400.615463
87735.711537,-148.041188,1072.533697,9400.615463
87735.711866,222.061783,689.485948,9104.533087
87735.712196,222.061783,1685.410096,8364.327145
87735.712525,592.164754,1685.410096,9474.636058
87735.712855,444.123565,1532.190996,9696.697840
87735.713185,-962.267725,1225.752797,8808.450710
87735.713514,-296.082377,919.314598,9252.574275
87735.713844,0.000000,383.047749,9844.739029
87735.714173,-1036.288319,76.609550,9622.677246
87735.714503,-2072.576638,1072.533697,8734.430116
87735.714832,-1406.391290,689.485948,9474.636058
87735.715162,-1110.308913,612.876398,9770.718434
87735.715492,-1702.473667,1455.581446,9844.739029
87735.715821,-1850.514855,2374.896044,10140.821405
87735.716151,-1628.453072,2298.286494,9252.574275
87735.716480,-888.247130,1915.238745,9696.697840
87735.716810,-1258.350101,2068.457845,10658.965565
87735.717140,-2516.700203,3140.991542,9548.656652
87735.717469,-2590.720797,2834.553343,9548.656652
87735.717799,-1702.473667,1915.238745,10214.842000
87735.718128,-2664.741391,3294.210641,9622.677246
87735.718458,-4515.256246,3524.039291,8956.491898
87735.718788,-3923.091493,2604.724693,9326.594869
87735.719117,-3404.947333,2681.334243,9104.533087
87735.719447,-3923.091493,3064.381992,9030.512492
87735.719776,-3923.091493,3677.258390,9178.553681
87735.720106,-3627.009116,4136.915689,8142.265362
87735.720435,-2886.803174,3907.087040,7994.224174
87735.720765,-2590.720797,3830.477490,8512.368333
87735.721095,-2960.823768,3600.648841,8364.327145
87735.721424,-3256.906145,3907.087040,7846.182985
87735.721754,-2368.659014,3064.381992,8142.265362
87735.722083,-1924.535449,2528.115143,8808.450710
87735.722413,-2368.659014,2757.943793,8364.327145
87735.722743,-1776.494261,2987.772442,8438.347739
87735.723072,-888.247130,2987.772442,9400.615463
87735.723402,-814.226536,2681.334243,9400.615463
87735.723731,-518.144159,2374.896044,10140.821405
87735.724061,-370.102971,3064.381992,10214.842000
87735.724390,0.000000,3140.991542,10140.821405
87735.724720,-370.102971,2681.334243,11547.212695
87735.725050,-1554.432478,2604.724693,11251.130318
87735.725379,-2442.679609,3294.210641,10510.924376
87735.725709,-2368.659014,2451.505594,11251.130318
87735.726038,-2738.761985,2221.676944,11325.150913
87735.726368,-4441.235652,3064.381992,10066.800811
87735.726698,-4515.256246,3907.087040,9178.553681
87735.727027,-3552.988522,4060.306139,8956.491898
87735.727357,-4145.153275,4749.792088,7846.182985
87735.727686,-4367.215058,4826.401637,7105.977043
87735.728016,-3478.967927,4519.963438,6217.729913
87735.728346,-2738.761985,4366.744339,5477.523971
87735.728675,-1702.473667,3830.477490,6143.709319
87735.729005,-1554.432478,3294.210641,6439.791695
87735.729334,-2146.597232,2451.505594,6143.709319
87735.729664,-1110.308913,1532.190996,6143.709319
87735.729993,-888.247130,995.924147,7920.203579
87735.730323,-2664.741391,1072.533697,8512.368333
87735.730653,-3182.885551,842.705048,9252.574275
87735.730982,-2146.597232,689.485948,10658.965565
87735.731312,-1554.432478,612.876398,11103.089130
87735.731641,-962.267725,1455.581446,11769.274478
87735.731971,74.020594,2681.334243,11103.089130
87735.732301,962.267725,3370.820191,10214.842000
87735.732630,1998.556043,3447.429741,9622.677246
87735.732960,2812.782580,2374.896044,10140.821405
87735.733289,2368.659014,2221.676944,8956.491898
87735.733619,2146.597232,919.314598,8882.471304
87735.733948,1628.453072,-919.314598,10362.883188
87735.734278,-296.082377,-1608.800546,11769.274478
87735.734608,-3256.906145,-2068.457845,12287.418637
87735.734937,-3256.906145,-3217.601092,13841.851115
87735.735267,-5033.400406,-3830.477490,14137.933492
87735.735596,-6143.709319,-2221.676944,14211.954086
87735.735926,-6587.832884,995.924147,14211.954086
87735.736256,-5329.482782,2911.162892,12139.377449
87735.736585,-3627.009116,5209.449386,10510.924376
87735.736915,-3182.885551,7277.907231,8068.244768
87735.737244,-1702.473667,9039.926876,4663.297435
87735.737574,-1702.473667,9959.241474,2590.720797
87735.737904,-1332.370696,8427.050478,2664.741391
87735.738233,-2442.679609,6665.030833,3182.885551
87735.738563,-3923.091493,4213.525239,3108.864956
87735.738892,-5107.421000,1072.533697,3923.091493
87735.739222,-5403.503377,0.000000,6069.688724
87735.739551,-5625.565159,-1991.848295,7920.203579
87735.739881,-4589.276840,-2451.505594,9696.697840
87735.740211,-2886.803174,-1302.362347,10807.006753
87735.740540,-1924.535449,229.828649,11177.109724
87735.740870,-222.061783,2068.457845,12065.356855
87735.741199,-666.185348,4749.792088,12213.398043
87735.741529,-962.267725,5975.544884,12065.356855
87735.741859,-1480.411884,6741.640382,13545.768739
87735.742188,-2368.659014,6894.859482,13619.789333
87735.742518,-3478.967927,7201.297681,12805.562797
87735.742847,-2664.741391,6665.030833,10658.965565
87735.743177,-1924.535449,5439.278036,9696.697840
87735.743506,-2664.741391,5056.230287,8364.327145
87735.743836,-2146.597232,5669.106685,7994.224174
87735.744166,-1036.288319,4826.401637,7105.977043
87735.744495,-1184.329507,1915.238745,4737.318029
87735.744825,-592.164754,-229.828649,3330.926739
87735.745154,-148.041188,0.000000,5033.400406
87735.745484,-592.164754,1225.752797,6735.874072
87735.745814,-148.041188,229.828649,8290.306550
87735.746143,-1480.411884,-842.705048,10214.842000
87735.746473,-2294.638420,-689.485948,11769.274478
87735.746802,-3182.885551,2221.676944,12731.542202
87735.747132,-3034.844362,4596.572988,13693.809927
87735.747462,-3404.947333,5362.668486,12361.439231
87735.747791,-2442.679609,6205.373534,11103.089130
87735.748121,-74.020594,8810.098227,9770.718434
87735.748450,444.123565,12104.308868,7105.977043
87735.748780,1628.453072,10725.336972,3997.112087
87735.749109,2368.659014,7124.688131,3404.947333
87735.749439,518.144159,3907.087040,3256.906145
87735.749769,-518.144159,612.876398,2738.761985
87735.750098,-888.247130,-3064.381992,5995.668130
87735.750428,-4737.318029,-6894.859482,9918.759623
87735.750757,-8142.265362,-9882.631924,13693.809927
87735.751087,-8882.471304,-10265.679673,17764.942608
87735.751417,-9474.636058,-9346.365076,20725.766376
87735.751746,-9548.656652,-7431.126331,20503.704593
87735.752076,-6365.771101,-3907.087040,18653.189738
87735.752405,-2812.782580,3294.210641,16728.654289
87735.752735,-592.164754,10572.117872,12805.562797
87735.753064,1776.494261,14555.814462,7994.224174
87735.753394,5699.585753,14402.595362,2590.720797
87735.753724,8586.388927,14096.157163,-740.205942
87735.754053,7105.977043,14019.547613,-1924.535449
87735.754383,1406.391290,11491.432470,-888.247130
87735.754712,-4219.173869,3677.258390,1850.514855
87735.755042,-8660.409521,-4519.963438,6439.791695
87735.755372,-11251.130318,-10648.727422,10066.800811
87735.755701,-12805.562797,-11184.994271,12583.501014
87735.756031,-12879.583391,-8963.317327,14582.057057
87735.756360,-12657.521608,-7124.688131,16210.510130
87735.756690,-8808.450710,-5439.278036,14434.015869
87735.757020,-666.185348,1378.971896,12657.521608
87735.757349,2960.823768,8733.488677,11103.089130
87735.757679,5625.565159,13406.671215,5033.400406
87735.758008,8586.388927,15858.176809,2368.659014
87735.758338,7698.141797,15704.957709,5921.647536
87735.758667,4811.338623,13942.938064,8438.347739
87735.758997,3034.844362,9882.631924,8142.265362
87735.759327,1110.308913,1532.190996,9474.636058
87735.759656,-5551.544565,-2145.067394,9030.512492
87735.759986,-6587.832884,-2528.115143,10214.842000
87735.760315,-4737.318029,-2451.505594,11251.130318
87735.760645,-4663.297435,-4596.572988,10510.924376
87735.760975,-3256.906145,-5592.497135,8512.368333
87735.761304,-2886.803174,-1915.238745,7994.224174
87735.761633,-3330.926739,3677.258390,7328.038826
87735.761963,-2886.803174,6052.154434,9104.533087
87735.762292,-1258.350101,3370.820191,11621.233289
87735.762622,-666.185348,2987.772442,11621.233289
87735.762951,666.185348,5056.230287,11399.171507
87735.763281,2146.597232,7814.174080,12953.603985
87735.763610,3997.112087,10189.070123,11251.130318
87735.763939,7105.977043,8810.098227,8586.388927
87735.764269,6587.832884,6511.811733,7772.162391
87735.764598,2072.576638,7507.735880,5181.441594
87735.764928,0.000000,7124.688131,5033.400406
87735.765257,-1554.432478,3447.429741,7031.956449
87735.765587,-5181.441594,-2145.067394,7328.038826
87735.765916,-9400.615463,-5515.887586,6809.894666
87735.766245,-9770.718434,-5669.106685,8290.306550
87735.766575,-7698.141797,-4136.915689,11769.274478
87735.766904,-6513.812290,-3294.210641,11103.089130
87735.767234,-4219.173869,-3600.648841,12583.501014
87735.767563,-4145.153275,-306.438199,12287.418637
87735.767892,-4071.132681,3294.210641,10881.027347
87735.768222,-1480.411884,5822.325785,10066.800811
