#time,accel_x,accel_y,accel_z
1004.496858,4071.132681,153.219100,10807.006753
1004.497184,3849.070898,919.314598,9992.780217
1004.497511,3256.906145,1991.848295,9400.615463
1004.497837,4737.318029,1915.238745,9474.636058
1004.498163,4959.379811,842.705048,9770.718434
1004.498489,3997.112087,1225.752797,9252.574275
1004.498816,3627.009116,1455.581446,8882.471304
1004.499142,4071.132681,1532.190996,9770.718434
1004.499468,2738.761985,76.609550,9622.677246
1004.499794,1628.453072,-536.266849,9252.574275
1004.500120,1776.494261,383.047749,8734.430116
1004.500447,2516.700203,1378.971896,7846.182985
1004.500773,3701.029710,1991.848295,7476.080014
1004.501099,3256.906145,2374.896044,7254.018232
1004.501425,2590.720797,3064.381992,6957.935855
1004.501752,2368.659014,3217.601092,7254.018232
1004.502078,2960.823768,2451.505594,8068.244768
1004.502404,1998.556043,1838.629195,9252.574275
1004.502730,1036.288319,1991.848295,9770.718434
1004.503056,888.247130,1915.238745,11177.109724
1004.503383,1480.411884,1302.362347,12657.521608
1004.503709,1036.288319,536.266849,12509.480420
1004.504035,962.267725,612.876398,12287.418637
1004.504361,2072.576638,2221.676944,11843.295072
1004.504688,3256.906145,3830.477490,11843.295072
1004.505014,3997.112087,4903.011187,11547.212695
1004.505340,3552.988522,5592.497135,9918.759623
1004.505666,3404.947333,6511.811733,8290.306550
1004.505993,3849.070898,6358.592633,7402.059420
1004.506319,3775.050304,6894.859482,8216.285956
1004.506645,2516.700203,7048.078582,7772.162391
1004.506971,2146.597232,6665.030833,7402.059420
1004.507297,2442.679609,6281.983084,7772.162391
1004.507624,2294.638420,6435.202183,8068.244768
1004.507950,1480.411884,7048.078582,6883.915261
1004.508276,1332.370696,7277.907231,6291.750507
1004.508602,2294.638420,6665.030833,6365.771101
1004.508929,1850.514855,6971.469032,6661.853478
1004.509255,814.226536,6818.249932,6513.812290
1004.509581,-148.041188,6818.249932,5773.606348
1004.509907,962.267725,5745.716235,6291.750507
1004.510233,888.247130,4903.011187,7179.997637
1004.510560,-740.205942,4136.915689,7254.018232
1004.510886,-1554.432478,4136.915689,7624.121203
1004.511212,-740.205942,3140.991542,9030.512492
1004.511538,-296.082377,1838.629195,10140.821405
1004.511865,-370.102971,1608.800546,10881.027347
1004.512191,-592.164754,2298.286494,11473.192101
1004.512517,-148.041188,1455.581446,11695.253884
1004.512843,592.164754,-229.828649,12287.418637
1004.513169,888.247130,-1838.629195,13397.727550
1004.513496,296.082377,-1149.143247,12509.480420
1004.513822,1406.391290,-689.485948,12657.521608
1004.514148,3256.906145,-1532.190996,12953.603985
1004.514474,3182.885551,-1838.629195,11769.274478
1004.514801,2664.741391,-689.485948,9696.697840
1004.515127,3330.926739,-689.485948,8882.471304
1004.515453,3923.091493,153.219100,7920.203579
1004.515779,3182.885551,-459.657299,7328.038826
1004.516105,2368.659014,0.000000,7328.038826
1004.516432,1554.432478,0.000000,6439.791695
1004.516758,1258.350101,-1532.190996,6661.853478
1004.517084,888.247130,-2451.505594,7698.141797
1004.517410,-444.123565,-2451.505594,7846.182985
1004.517737,-1406.391290,-2604.724693,7920.203579
1004.518063,-370.102971,-3217.601092,9548.656652
1004.518389,-296.082377,-3753.867940,11103.089130
1004.518715,-1332.370696,-3830.477490,10881.027347
1004.519041,-1184.329507,-4136.915689,10807.006753
1004.519368,296.082377,-3447.429741,11325.150913
1004.519694,888.247130,-3217.601092,12287.418637
1004.520020,814.226536,-1302.362347,11843.295072
1004.520346,740.205942,76.609550,11251.130318
1004.520672,1110.308913,229.828649,9844.739029
1004.520999,1258.350101,383.047749,9400.615463
1004.521325,0.000000,1149.143247,7846.182985
1004.521651,-1184.329507,2834.553343,7179.997637
1004.521977,-592.164754,3140.991542,7994.224174
1004.522303,-1406.391290,2987.772442,7698.141797
1004.522629,-3330.926739,1685.410096,7920.203579
1004.522955,-4663.297435,1608.800546,7772.162391
1004.523281,-4811.338623,1455.581446,8660.409521
1004.523607,-4885.359217,536.266849,9474.636058
1004.523934,-5329.482782,-229.828649,11399.171507
1004.524260,-5033.400406,-995.924147,11621.233289
1004.524586,-4071.132681,0.000000,11103.089130
1004.524912,-2220.617826,-153.219100,11251.130318
1004.525238,-962.267725,689.485948,10955.047942
1004.525564,-222.061783,2604.724693,9548.656652
1004.525890,1776.494261,4290.134789,8290.306550
1004.526216,4071.132681,4826.401637,7105.977043
1004.526543,4441.235652,5056.230287,6439.791695
1004.526869,4071.132681,7124.688131,5033.400406
1004.527195,3923.091493,7354.516781,4367.215058
1004.527521,3701.029710,6052.154434,5551.544565
1004.527847,2886.803174,4749.792088,6661.853478
1004.528173,1406.391290,3677.258390,7476.080014
1004.528499,518.144159,2451.505594,8216.285956
1004.528825,1258.350101,0.000000,10510.924376
1004.529152,888.247130,76.609550,12287.418637
1004.529478,222.061783,-306.438199,13397.727550
1004.529804,444.123565,-842.705048,14211.954086
1004.530130,1776.494261,-1608.800546,14063.912898
1004.530456,3182.885551,-1608.800546,13175.665768
1004.530782,3552.988522,0.000000,11843.295072
1004.531108,4071.132681,2068.457845,9252.574275
1004.531434,4885.359217,2834.553343,8290.306550
1004.531760,5033.400406,2757.943793,7105.977043
1004.532087,4145.153275,2604.724693,5773.606348
1004.532413,2886.803174,3753.867940,4885.359217
1004.532739,1628.453072,4290.134789,4737.318029
1004.533065,-296.082377,2757.943793,5625.565159
1004.533391,-2516.700203,536.266849,6735.874072
1004.533717,-4589.276840,-1532.190996,8142.265362
1004.534043,-6513.812290,-2604.724693,9474.636058
1004.534369,-7772.162391,-4596.572988,10807.006753
1004.534696,-8512.368333,-5975.544884,11769.274478
1004.535022,-8438.347739,-6741.640382,12213.398043
1004.535348,-7328.038826,-6511.811733,12953.603985
1004.535674,-5477.523971,-5822.325785,13471.748144
1004.536000,-3627.009116,-3983.696590,12805.562797
1004.536326,-1110.308913,-2068.457845,12805.562797
1004.536652,2368.659014,-229.828649,11177.109724
1004.536978,3849.070898,1149.143247,9326.594869
1004.537305,4071.132681,1991.848295,7550.100608
1004.537631,4293.194464,1608.800546,6439.791695
1004.537957,3182.885551,3370.820191,5181.441594
1004.538283,2368.659014,2987.772442,5551.544565
1004.538609,222.061783,1685.410096,6587.832884
1004.538935,-2738.761985,-612.876398,7105.977043
1004.539261,-3849.070898,-2604.724693,8660.409521
1004.539587,-3923.091493,-3907.087040,10732.986159
1004.539913,-4367.215058,-3753.867940,12435.459826
1004.540240,-4811.338623,-4136.915689,12731.542202
1004.540566,-2664.741391,-4749.792088,12805.562797
1004.540892,-148.041188,-4213.525239,12509.480420
1004.541218,1776.494261,-1838.629195,12731.542202
1004.541544,3256.906145,1378.971896,11251.130318
1004.541870,4737.318029,3907.087040,8734.430116
1004.542196,7476.080014,3830.477490,6587.832884
1004.542522,8586.388927,4290.134789,6365.771101
1004.542849,7031.956449,7048.078582,4663.297435
1004.543175,5995.668130,7660.954980,4071.132681
1004.543501,5107.421000,6665.030833,4515.256246
1004.543827,3627.009116,4903.011187,5847.626942
1004.544153,740.205942,3907.087040,7105.977043
1004.544479,-2368.659014,2528.115143,7772.162391
1004.544805,-3775.050304,1225.752797,9030.512492
1004.545131,-4885.359217,-1915.238745,11103.089130
1004.545457,-5921.647536,-2374.896044,12879.583391
1004.545784,-6883.915261,-1915.238745,13471.748144
1004.546110,-6513.812290,-2911.162892,13989.892304
1004.546436,-4367.215058,-3753.867940,14211.954086
1004.546762,-2886.803174,-1532.190996,12731.542202
1004.547088,-888.247130,1915.238745,11547.212695
1004.547414,1850.514855,3524.039291,10140.821405
1004.547740,4145.153275,3830.477490,8290.306550
1004.548066,5107.421000,4519.963438,7031.956449
1004.548393,5107.421000,6281.983084,5477.523971
1004.548719,4737.318029,7737.564530,4663.297435
1004.549045,3330.926739,7124.688131,5699.585753
1004.549371,1184.329507,3753.867940,6513.812290
1004.549697,-1332.370696,1302.362347,7179.997637
1004.550023,-3849.070898,-306.438199,7772.162391
1004.550349,-4885.359217,-1455.581446,9474.636058
1004.550675,-5255.462188,-2911.162892,10584.944971
1004.551002,-5107.421000,-4060.306139,11769.274478
1004.551328,-4589.276840,-3830.477490,11769.274478
1004.551654,-3330.926739,-2451.505594,12139.377449
1004.551980,-1110.308913,-1378.971896,11399.171507
1004.552306,1184.329507,-306.438199,10362.883188
1004.552632,4367.215058,1762.019645,9474.636058
1004.552958,5995.668130,2374.896044,8216.285956
1004.553284,5477.523971,2834.553343,6439.791695
1004.553610,5329.482782,3140.991542,5329.482782
1004.553937,5551.544565,3524.039291,5329.482782
1004.554263,4811.338623,4366.744339,5699.585753
1004.554589,1998.556043,3294.210641,6513.812290
1004.554915,-1184.329507,689.485948,7994.224174
1004.555241,-3701.029710,-2451.505594,8882.471304
1004.555567,-4885.359217,-4443.353888,11103.089130
1004.555893,-6513.812290,-5439.278036,12953.603985
1004.556219,-7550.100608,-5515.887586,13989.892304
1004.556546,-6735.874072,-6052.154434,15026.180623
1004.556872,-5551.544565,-6971.469032,15100.201217
1004.557198,-3849.070898,-5898.935335,15248.242405
1004.557524,-1628.453072,-2987.772442,14211.954086
1004.557850,1110.308913,-306.438199,11621.233289
1004.558176,4367.215058,1149.143247,9104.533087
1004.558502,6661.853478,1685.410096,7179.997637
1004.558828,6957.935855,4290.134789,5847.626942
1004.559155,5995.668130,6128.763984,4071.132681
1004.559481,5403.503377,6205.373534,4515.256246
1004.559807,4737.318029,4519.963438,5329.482782
1004.560133,1776.494261,3370.820191,6217.729913
1004.560459,-1406.391290,2068.457845,7624.121203
1004.560785,-2886.803174,-306.438199,8068.244768
1004.561111,-3775.050304,-2068.457845,9918.759623
1004.561437,-4145.153275,-2987.772442,12361.439231
1004.561763,-4885.359217,-2834.553343,12953.603985
1004.562090,-4367.215058,-2681.334243,12953.603985
1004.562416,-1776.494261,-2987.772442,12953.603985
1004.562742,518.144159,-1072.533697,12805.562797
1004.563068,2072.576638,2145.067394,10436.903782
1004.563394,3923.091493,3907.087040,7994.224174
1004.563720,5551.544565,5286.058936,6957.935855
1004.564046,5847.626942,5209.449386,5181.441594
1004.564372,5477.523971,7277.907231,4737.318029
1004.564699,5181.441594,8427.050478,4589.276840
1004.565025,3775.050304,7354.516781,4959.379811
1004.565351,1332.370696,4673.182538,6291.750507
1004.565677,-1480.411884,2528.115143,7328.038826
1004.566003,-4293.194464,1685.410096,8364.327145
1004.566329,-6365.771101,0.000000,9918.759623
1004.566655,-6957.935855,-2528.115143,11621.233289
1004.566981,-7698.141797,-3907.087040,12879.583391
1004.567308,-7698.141797,-4060.306139,13471.748144
1004.567634,-5847.626942,-3600.648841,13989.892304
1004.567960,-4293.194464,-2528.115143,13397.727550
1004.568286,-2368.659014,-459.657299,12435.459826
1004.568612,2220.617826,1302.362347,10732.986159
1004.568938,6291.750507,3600.648841,9104.533087
1004.569264,6587.832884,4749.792088,7328.038826
1004.569590,6217.729913,5669.106685,5699.585753
1004.569916,6439.791695,6511.811733,5107.421000
1004.570243,6439.791695,5745.716235,5329.482782
