#time,accel_x,accel_y,accel_z
5563.329298,-444.123565,4596.572988,7179.997637
5563.329621,-370.102971,3830.477490,7994.224174
5563.329944,-518.144159,3217.601092,7476.080014
5563.330267,-1924.535449,3140.991542,6661.853478
5563.330590,-2220.617826,2834.553343,8216.285956
5563.330913,-3108.864956,995.924147,9622.677246
5563.331235,-3701.029710,1149.143247,10214.842000
5563.331558,-1850.514855,2145.067394,9474.636058
5563.331881,-1258.350101,1762.019645,8956.491898
5563.332204,-2072.576638,1149.143247,9474.636058
5563.332527,-1406.391290,1149.143247,9104.533087
5563.332850,-888.247130,1608.800546,8586.388927
5563.333173,-296.082377,2068.457845,7402.059420
5563.333496,148.041188,1685.410096,8364.327145
5563.333819,1480.411884,1532.190996,8734.430116
5563.334142,2516.700203,1915.238745,8290.306550
5563.334465,1628.453072,1915.238745,7994.224174
5563.334787,1850.514855,995.924147,9252.574275
5563.335110,1480.411884,383.047749,10807.006753
5563.335433,666.185348,1072.533697,10510.924376
5563.335756,370.102971,1072.533697,10732.986159
5563.336079,-1776.494261,383.047749,11547.212695
5563.336402,-1998.556043,229.828649,12361.439231
5563.336725,-2368.659014,229.828649,12435.459826
5563.337048,-3404.947333,306.438199,11621.233289
5563.337371,-4589.276840,766.095498,11325.150913
5563.337694,-5107.421000,459.657299,11473.192101
5563.338016,-3701.029710,1149.143247,11547.212695
5563.338339,-3923.091493,1532.190996,9548.656652
5563.338662,-5477.523971,1302.362347,8734.430116
5563.338985,-5625.565159,1072.533697,9104.533087
5563.339308,-5699.585753,1685.410096,9030.512492
5563.339631,-4515.256246,2681.334243,7994.224174
5563.339954,-4071.132681,3140.991542,7920.203579
5563.340277,-4885.359217,2374.896044,9178.553681
5563.340600,-4145.153275,2451.505594,9030.512492
5563.340923,-3108.864956,2911.162892,8216.285956
5563.341245,-1924.535449,3830.477490,7550.100608
5563.341568,-2146.597232,4060.306139,7402.059420
5563.341891,-2368.659014,2757.943793,7994.224174
5563.342214,-370.102971,3600.648841,7476.080014
5563.342537,0.000000,4136.915689,5699.585753
5563.342860,-370.102971,3830.477490,6069.688724
