#time,accel_x,accel_y,accel_z
87306.180568,-444.123565,306.438199,9030.512492
87306.180897,0.000000,1608.800546,8734.430116
87306.181227,1184.329507,842.705048,9548.656652
87306.181556,1110.308913,689.485948,9474.636058
87306.181886,74.020594,1072.533697,9030.512492
87306.182215,814.226536,995.924147,9696.697840
87306.182545,1110.308913,459.657299,9400.615463
87306.182875,0.000000,459.657299,8956.491898
87306.183204,-370.102971,-229.828649,9770.718434
87306.183534,74.020594,919.314598,9030.512492
87306.183863,74.020594,842.705048,9030.512492
87306.184193,0.000000,459.657299,9696.697840
87306.184522,74.020594,536.266849,9622.677246
87306.184852,0.000000,1532.190996,8808.450710
87306.185181,370.102971,1378.971896,9918.759623
87306.185511,0.000000,1072.533697,9474.636058
87306.185840,-1036.288319,306.438199,8808.450710
87306.186170,-444.123565,536.266849,9474.636058
87306.186500,148.041188,153.219100,9992.780217
87306.186829,-888.247130,0.000000,9474.636058
87306.187159,-1258.350101,0.000000,9696.697840
87306.187488,-740.205942,153.219100,9326.594869
87306.187818,444.123565,76.609550,9474.636058
87306.188147,296.082377,689.485948,9474.636058
87306.188477,370.102971,1149.143247,9622.677246
87306.188806,814.226536,1532.190996,9252.574275
87306.189136,2368.659014,919.314598,9770.718434
87306.189465,2294.638420,1072.533697,10362.883188
87306.189795,1258.350101,1608.800546,9030.512492
87306.190125,1332.370696,2604.724693,9252.574275
87306.190454,2294.638420,842.705048,9474.636058
87306.190784,1554.432478,766.095498,9844.739029
87306.191113,666.185348,1149.143247,9474.636058
87306.191443,1184.329507,1225.752797,9474.636058
87306.191772,1554.432478,1685.410096,9178.553681
87306.192102,2072.576638,1915.238745,9548.656652
87306.192431,1998.556043,2068.457845,9326.594869
87306.192761,2368.659014,2757.943793,8808.450710
87306.193090,2664.741391,2451.505594,8734.430116
87306.193420,2738.761985,2451.505594,9474.636058
87306.193750,1924.535449,2374.896044,9178.553681
87306.194079,2072.576638,2528.115143,9178.553681
87306.194409,2590.720797,2604.724693,8882.471304
87306.194738,2146.597232,2451.505594,9252.574275
87306.195068,1776.494261,2221.676944,8660.409521
87306.195397,1406.391290,3294.210641,8216.285956
87306.195727,2220.617826,3140.991542,8438.347739
87306.196056,2220.617826,3140.991542,8290.306550
87306.196386,2738.761985,4136.915689,8660.409521
87306.196716,2368.659014,4060.306139,8586.388927
87306.197045,2886.803174,4060.306139,8290.306550
