#time,accel_x,accel_y,accel_z
501.418164,0.000000,306.438199,9400.615463
501.418489,0.000000,689.485948,9400.615463
501.418814,222.061783,1149.143247,9252.574275
501.419140,962.267725,919.314598,9178.553681
501.419465,1258.350101,459.657299,9252.574275
501.419791,0.000000,536.266849,9104.533087
501.420116,-222.061783,766.095498,9030.512492
501.420441,370.102971,383.047749,9178.553681
501.420767,-148.041188,0.000000,9400.615463
501.421092,-740.205942,383.047749,9178.553681
501.421418,-740.205942,919.314598,8956.491898
501.421743,-1332.370696,153.219100,8808.450710
501.422068,0.000000,0.000000,9252.574275
501.422394,-444.123565,612.876398,9622.677246
501.422719,-444.123565,995.924147,9474.636058
501.423045,296.082377,766.095498,9030.512492
501.423370,888.247130,459.657299,9252.574275
501.423695,222.061783,919.314598,9474.636058
501.424021,-592.164754,1072.533697,8438.347739
501.424346,814.226536,995.924147,9400.615463
501.424672,370.102971,689.485948,9474.636058
501.424997,-222.061783,536.266849,9474.636058
501.425322,-444.123565,229.828649,9400.615463
501.425648,0.000000,459.657299,8956.491898
501.425973,888.247130,536.266849,9474.636058
501.426299,1110.308913,-383.047749,9474.636058
501.426624,444.123565,919.314598,8956.491898
501.426949,740.205942,1149.143247,8882.471304
501.427275,1998.556043,1149.143247,9104.533087
501.427600,1554.432478,1072.533697,9622.677246
501.427926,444.123565,1225.752797,9474.636058
501.428251,592.164754,766.095498,9104.533087
501.428576,1480.411884,612.876398,9104.533087
501.428902,1110.308913,1532.190996,9918.759623
501.429227,148.041188,1225.752797,9474.636058
501.429553,666.185348,1149.143247,9178.553681
501.429878,1184.329507,1302.362347,9474.636058
501.430203,1702.473667,1762.019645,9918.759623
501.430529,1924.535449,1915.238745,9770.718434
501.430854,1776.494261,2451.505594,9400.615463
501.431180,3108.864956,2528.115143,9696.697840
501.431505,4071.132681,2757.943793,10214.842000
501.431830,3034.844362,3294.210641,10140.821405
501.432156,2738.761985,3140.991542,9474.636058
501.432481,3701.029710,3447.429741,9548.656652
501.432807,3849.070898,3983.696590,9474.636058
501.433132,3552.988522,4213.525239,9474.636058
501.433457,3775.050304,4290.134789,9030.512492
501.433783,3552.988522,4443.353888,8142.265362
