#time,accel_x,accel_y,accel_z
841.443150,814.226536,919.314598,9400.615463
841.443476,1258.350101,689.485948,9548.656652
841.443801,222.061783,536.266849,9104.533087
841.444126,0.000000,1149.143247,8808.450710
841.444451,0.000000,536.266849,9326.594869
841.444777,296.082377,919.314598,9844.739029
841.445102,-370.102971,306.438199,9252.574275
841.445427,-592.164754,153.219100,9252.574275
841.445752,-518.144159,383.047749,9030.512492
841.446078,-222.061783,459.657299,9326.594869
841.446403,-148.041188,689.485948,9622.677246
841.446728,74.020594,-383.047749,8882.471304
841.447054,444.123565,1455.581446,9178.553681
841.447379,962.267725,1225.752797,9474.636058
841.447704,74.020594,766.095498,9474.636058
841.448029,-444.123565,459.657299,9252.574275
841.448355,74.020594,306.438199,9400.615463
841.448680,74.020594,383.047749,9622.677246
841.449005,-592.164754,153.219100,9474.636058
841.449330,-1406.391290,689.485948,9030.512492
841.449656,-666.185348,536.266849,9252.574275
841.449981,-370.102971,766.095498,9474.636058
841.450306,-296.082377,995.924147,9548.656652
841.450631,-740.205942,766.095498,9474.636058
841.450957,-444.123565,1455.581446,8882.471304
841.451282,296.082377,1608.800546,9400.615463
841.451607,666.185348,1225.752797,9622.677246
841.451932,-666.185348,1455.581446,8808.450710
841.452258,-518.144159,1225.752797,9030.512492
841.452583,148.041188,1225.752797,9178.553681
841.452908,-814.226536,1149.143247,9326.594869
841.453234,-1702.473667,536.266849,8882.471304
841.453559,-1184.329507,306.438199,8808.450710
841.453884,-1184.329507,1455.581446,9178.553681
841.454209,-1406.391290,1149.143247,9844.739029
841.454535,-2072.576638,1532.190996,9696.697840
841.454860,-2368.659014,2145.067394,9548.656652
841.455185,-1628.453072,2221.676944,10066.800811
841.455510,-1406.391290,2145.067394,10140.821405
841.455836,-2220.617826,1991.848295,9918.759623
841.456161,-2812.782580,2604.724693,9326.594869
841.456486,-1924.535449,3064.381992,9326.594869
841.456811,-2146.597232,2834.553343,9770.718434
841.457137,-3182.885551,3064.381992,9474.636058
841.457462,-3108.864956,2987.772442,9030.512492
841.457787,-2812.782580,3217.601092,8512.368333
841.458112,-2516.700203,3217.601092,8734.430116
841.458438,-2220.617826,3524.039291,9104.533087
841.458763,-2812.782580,3294.210641,8216.285956
841.459088,-2368.659014,3447.429741,8216.285956
841.459414,-1036.288319,3677.258390,9104.533087
841.459739,-1036.288319,3524.039291,8734.430116
841.460064,-2368.659014,3600.648841,8142.265362
841.460389,-1554.432478,3370.820191,8438.347739
841.460715,-370.102971,3294.210641,8660.409521
841.461040,-1258.350101,2757.943793,8808.450710
841.461365,-2146.597232,2681.334243,8364.327145
841.461690,-1480.411884,2528.115143,8882.471304
841.462016,-1110.308913,2451.505594,9326.594869
841.462341,-1480.411884,2681.334243,9918.759623
841.462666,-1850.514855,3064.381992,10362.883188
841.462991,-2590.720797,2451.505594,9918.759623
841.463317,-1480.411884,1991.848295,11103.089130
841.463642,-1554.432478,3064.381992,11843.295072
841.463967,-3182.885551,3217.601092,11769.274478
841.464292,-3478.967927,3217.601092,10955.047942
841.464618,-2812.782580,3677.258390,10881.027347
841.464943,-2960.823768,4136.915689,10658.965565
841.465268,-4737.318029,3830.477490,9622.677246
841.465594,-4663.297435,4519.963438,8512.368333
841.465919,-4145.153275,4443.353888,8660.409521
841.466244,-4441.235652,4596.572988,8216.285956
841.466569,-4441.235652,4213.525239,7254.018232
841.466895,-4219.173869,4136.915689,6365.771101
841.467220,-2812.782580,3524.039291,5921.647536
841.467545,-1924.535449,3447.429741,6291.750507
841.467870,-1702.473667,2757.943793,6291.750507
841.468196,-2368.659014,2374.896044,5921.647536
841.468521,-1554.432478,2068.457845,7179.997637
841.468846,-1258.350101,1455.581446,8660.409521
841.469171,-2146.597232,1532.190996,9992.780217
841.469497,-2294.638420,1532.190996,9992.780217
841.469822,-1480.411884,1378.971896,10658.965565
841.470147,-814.226536,1685.410096,11103.089130
841.470473,296.082377,2374.896044,11473.192101
841.470798,1036.288319,2528.115143,11177.109724
841.471123,1406.391290,2528.115143,10584.944971
841.471448,3108.864956,2451.505594,10288.862594
841.471774,3997.112087,1685.410096,9622.677246
841.472099,2516.700203,536.266849,9622.677246
841.472424,1184.329507,-536.266849,9178.553681
841.472749,296.082377,-1225.752797,10510.924376
841.473075,-1702.473667,-2451.505594,11843.295072
841.473400,-4071.132681,-2911.162892,12731.542202
841.473725,-5033.400406,-2374.896044,13397.727550
841.474050,-5699.585753,-766.095498,13249.686362
841.474376,-6587.832884,306.438199,13397.727550
841.474701,-5847.626942,2298.286494,12287.418637
841.475026,-4811.338623,5056.230287,10510.924376
841.475351,-2664.741391,7201.297681,7846.182985
841.475677,-666.185348,8273.831378,5477.523971
841.476002,-592.164754,8886.707777,3701.029710
841.476327,-1332.370696,8197.221829,2590.720797
841.476653,-1332.370696,5592.497135,3256.906145
841.476978,-2368.659014,4749.792088,3478.967927
841.477303,-4885.359217,1838.629195,4811.338623
841.477628,-6291.750507,0.000000,5477.523971
841.477954,-6291.750507,-1149.143247,7105.977043
841.478279,-5477.523971,-1685.410096,8956.491898
841.478604,-4737.318029,-1302.362347,10288.862594
841.478929,-3552.988522,153.219100,10807.006753
841.479255,-1776.494261,1838.629195,11177.109724
841.479580,740.205942,3294.210641,12435.459826
841.479905,518.144159,4903.011187,14211.954086
841.480230,-1850.514855,5669.106685,14285.974681
841.480556,-2886.803174,6358.592633,14285.974681
841.480881,-2146.597232,7201.297681,14285.974681
841.481206,-2072.576638,7201.297681,12805.562797
841.481531,-2664.741391,6205.373534,11029.068536
841.481857,-3701.029710,5515.887586,9696.697840
841.482182,-3552.988522,4903.011187,8734.430116
841.482507,-2368.659014,4290.134789,7476.080014
841.482833,-2220.617826,2911.162892,5773.606348
841.483158,-3404.947333,1378.971896,3849.070898
841.483483,-2294.638420,1072.533697,3256.906145
841.483808,74.020594,995.924147,4219.173869
841.484134,-740.205942,0.000000,5477.523971
841.484459,-1998.556043,0.000000,6365.771101
841.484784,-1332.370696,1532.190996,8142.265362
841.485109,-518.144159,2451.505594,11029.068536
841.485435,-2442.679609,2681.334243,13101.645173
841.485760,-4441.235652,4213.525239,13693.809927
841.486085,-2664.741391,6511.811733,12287.418637
841.486410,-1036.288319,8580.269578,11695.253884
841.486736,0.000000,8503.660028,11177.109724
841.487061,296.082377,8656.879127,8734.430116
841.487386,1850.514855,7737.564530,5403.503377
841.487711,3478.967927,5132.839837,4885.359217
841.488037,2664.741391,2451.505594,5699.585753
841.488362,1554.432478,0.000000,4515.256246
841.488687,0.000000,-3830.477490,6069.688724
841.489013,-3182.885551,-7431.126331,9844.739029
841.489338,-6439.791695,-8963.317327,12065.356855
841.489663,-7328.038826,-8733.488677,14804.118840
841.489988,-8142.265362,-7124.688131,17320.819043
841.490314,-7476.080014,-5439.278036,18653.189738
841.490639,-5107.421000,-306.438199,18135.045579
841.490964,-2072.576638,3983.696590,15692.365970
841.491289,-222.061783,7890.783629,12731.542202
841.491615,2812.782580,10725.336972,7105.977043
841.491940,6217.729913,12793.794817,2664.741391
841.492265,7994.224174,11874.480219,-148.041188
841.492590,6143.709319,8810.098227,-740.205942
841.492916,1628.453072,5132.839837,888.247130
841.493241,-3256.906145,-229.828649,2738.761985
841.493566,-7402.059420,-5975.544884,5921.647536
841.493891,-11029.068536,-8656.879127,9548.656652
841.494217,-12065.356855,-9193.145976,12065.356855
841.494542,-10955.047942,-9806.022374,13619.789333
841.494867,-10214.842000,-8427.050478,15470.304188
841.495193,-6513.812290,-3753.867940,15914.427753
841.495518,666.185348,3983.696590,13841.851115
841.495843,6439.791695,7814.174080,11399.171507
841.496168,8808.450710,9806.022374,7031.956449
841.496494,11399.171507,11108.384721,2368.659014
841.496819,11843.295072,12180.918418,4071.132681
841.497144,9178.553681,9729.412825,6957.935855
841.497469,2960.823768,4979.620737,9622.677246
841.497795,-1850.514855,1072.533697,10732.986159
841.498120,-5181.441594,-3447.429741,11843.295072
841.498445,-7179.997637,-6741.640382,11843.295072
841.498770,-7402.059420,-6588.421283,11991.336260
841.499096,-7772.162391,-5286.058936,13767.830521
841.499421,-4293.194464,-3677.258390,11177.109724
841.499746,-222.061783,-2451.505594,8586.388927
841.500071,4589.276840,995.924147,5773.606348
841.500397,7846.182985,4749.792088,2516.700203
841.500722,7105.977043,6281.983084,4737.318029
841.501047,5921.647536,5439.278036,7402.059420
841.501373,4663.297435,5592.497135,10066.800811
