#time,accel_x,accel_y,accel_z
1838.399639,2886.803174,3830.477490,8290.306550
1838.399960,3034.844362,3907.087040,7476.080014
1838.400282,2146.597232,3907.087040,8586.388927
1838.400603,1480.411884,3677.258390,8734.430116
1838.400925,814.226536,3140.991542,8364.327145
1838.401246,0.000000,2451.505594,8734.430116
1838.401567,-1184.329507,1302.362347,7994.224174
1838.401889,-2146.597232,1225.752797,8216.285956
1838.402210,-1258.350101,1532.190996,8956.491898
1838.402532,296.082377,1225.752797,8808.450710
1838.402853,-296.082377,1149.143247,9252.574275
1838.403175,-518.144159,1455.581446,9400.615463
1838.403496,0.000000,1455.581446,9770.718434
1838.403817,888.247130,1072.533697,10510.924376
1838.404139,888.247130,1608.800546,9252.574275
1838.404460,444.123565,1608.800546,10955.047942
1838.404782,740.205942,1149.143247,9844.739029
1838.405103,962.267725,919.314598,9622.677246
1838.405425,2146.597232,1149.143247,9400.615463
1838.405746,1110.308913,1225.752797,9400.615463
1838.406067,1480.411884,1762.019645,10066.800811
1838.406389,3997.112087,1915.238745,9918.759623
1838.406710,4811.338623,1685.410096,10362.883188
1838.407032,3552.988522,2145.067394,10658.965565
1838.407353,3701.029710,1838.629195,11251.130318
1838.407675,4737.318029,2451.505594,10658.965565
1838.407996,5847.626942,2834.553343,10140.821405
1838.408317,4885.359217,3370.820191,9770.718434
1838.408639,4367.215058,3217.601092,9696.697840
1838.408960,5181.441594,4366.744339,8956.491898
1838.409282,5329.482782,3753.867940,8216.285956
1838.409603,4441.235652,3983.696590,8364.327145
1838.409925,3256.906145,4443.353888,8512.368333
1838.410246,2886.803174,4290.134789,8216.285956
1838.410567,4367.215058,4366.744339,7994.224174
1838.410889,2886.803174,3447.429741,7772.162391
1838.411210,1036.288319,3907.087040,7105.977043
1838.411532,888.247130,3983.696590,7476.080014
1838.411853,2072.576638,3830.477490,7550.100608
1838.412174,2220.617826,3830.477490,7846.182985
1838.412496,1628.453072,4519.963438,8142.265362
1838.412817,1776.494261,4826.401637,8216.285956
1838.413139,2294.638420,4979.620737,7772.162391
1838.413460,3182.885551,5209.449386,8586.388927
1838.413782,2220.617826,4673.182538,10288.862594
1838.414103,1110.308913,4749.792088,9992.780217
1838.414424,1702.473667,4596.572988,10732.986159
1838.414746,1924.535449,3447.429741,10436.903782
1838.415067,74.020594,2757.943793,10732.986159
1838.415389,-1702.473667,2145.067394,10510.924376
1838.415710,-1554.432478,1991.848295,10140.821405
1838.416032,-740.205942,1455.581446,9992.780217
1838.416353,-666.185348,1838.629195,10362.883188
1838.416674,-1184.329507,2068.457845,10510.924376
1838.416996,-592.164754,2374.896044,9326.594869
1838.417317,666.185348,2528.115143,8290.306550
1838.417639,962.267725,2911.162892,8734.430116
1838.417960,-296.082377,2451.505594,9030.512492
1838.418282,-740.205942,2145.067394,8586.388927
1838.418603,0.000000,1378.971896,7772.162391
1838.418924,-888.247130,536.266849,7772.162391
1838.419246,-2960.823768,-229.828649,8216.285956
1838.419567,-3108.864956,-1072.533697,8660.409521
1838.419889,-1776.494261,-612.876398,8586.388927
1838.420210,-1924.535449,-1072.533697,8364.327145
1838.420531,-2368.659014,-1915.238745,9548.656652
1838.420853,-2590.720797,-2221.676944,9918.759623
1838.421174,-1480.411884,-1915.238745,9474.636058
1838.421495,0.000000,-2145.067394,9992.780217
1838.421816,0.000000,-1915.238745,11029.068536
1838.422137,148.041188,-1532.190996,11399.171507
1838.422458,1554.432478,-1532.190996,10510.924376
1838.422780,3775.050304,-459.657299,10362.883188
1838.423101,2590.720797,-1225.752797,9622.677246
1838.423422,1258.350101,-1302.362347,9696.697840
1838.423743,1998.556043,-1378.971896,9252.574275
1838.424064,2368.659014,-1762.019645,8956.491898
1838.424385,1924.535449,-1608.800546,9104.533087
1838.424706,666.185348,-1378.971896,9252.574275
1838.425028,0.000000,-842.705048,9252.574275
1838.425349,1406.391290,-306.438199,9696.697840
1838.425670,296.082377,-1072.533697,10066.800811
1838.425991,-666.185348,-536.266849,10288.862594
1838.426312,-1480.411884,-229.828649,10288.862594
1838.426633,-1036.288319,-536.266849,9770.718434
1838.426955,148.041188,-612.876398,9474.636058
1838.427276,-444.123565,383.047749,9030.512492
1838.427597,-1332.370696,612.876398,9252.574275
1838.427918,444.123565,1838.629195,8512.368333
1838.428239,1628.453072,2145.067394,7994.224174
1838.428560,1332.370696,2451.505594,7624.121203
1838.428881,666.185348,2987.772442,7920.203579
1838.429203,740.205942,3983.696590,8068.244768
1838.429524,2294.638420,2834.553343,8216.285956
1838.429845,1776.494261,3294.210641,8808.450710
1838.430166,296.082377,3677.258390,9400.615463
1838.430487,-592.164754,3524.039291,9030.512492
